REFERENCE POOL ID,LOAN ID,ltv,ltv_95,NUMBER OF BORROWERS,cnt_borr_1,cnt_borr_2,dti,fico,fico_640,FIRST TIME HOME BUYER INDICATOR,flag_fthb_y,LOAN PURPOSE,loan_purpose_p,PROPERTY TYPE,prop_type_SF,prop_type_CO,NUMBER OF UNITS,numunt_2,OCCUPANCY TYPE,occpy_sts_i,occpy_sts_s,ORIGINATION CHANNEL,channel_C,New_Int_rt,ORIGINAL UPB,rel_median_orig_UPB,rel_orig_upb_2,Act_endg_upb,st,change_unemp,relative_unem,,,,,,,,
5083,91190687,74,0,1,1,0,34.22,791,151,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,283000,127.4774775,0,282000,MD,0.01,0.02,,,,,,,,
5083,91190688,76,0,1,1,0,36.69,720,80,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.875,280000,126.1261261,0,277000,NJ,0.01,0.02,,,,,,,,
5083,91190689,80,0,2,0,1,31.75,797,157,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,360000,162.1621622,0,357000,PA,0.01,0.02,,,,,,,,
5083,91190690,80,0,2,0,1,29.9,707,67,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.875,295000,132.8828829,0,294000,UT,0.01,0.02,,,,,,,,
5083,91190691,75,0,2,0,1,44.42,794,154,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,B,0,4.625,227000,102.2522523,0,226000,SC,0.01,0.02,,,,,,,,
5083,91190692,70,0,2,0,1,31.56,785,145,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,3.875,280000,126.1261261,0,278000,MO,0.01,0.02,,,,,,,,
5083,91190693,80,0,2,0,1,39.01,811,171,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,142000,63.96396396,0,140000,FL,0.01,0.02,,,,,,,,
5083,91190694,78,0,2,0,1,49.75,762,122,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,228000,102.7027027,0,227000,UT,0.01,0.02,,,,,,,,
5083,91190695,70,0,1,1,0,17.45,674,34,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5,69000,31.08108108,0,69000,MO,0.01,0.02,,,,,,,,
5083,91190696,79,0,2,0,1,31.26,800,160,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,158000,71.17117117,0,157000,MD,0.01,0.02,,,,,,,,
5083,91190697,75,0,2,0,1,17.81,774,134,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.875,81000,36.48648649,0,81000,NC,0.01,0.02,,,,,,,,
5083,91190698,80,0,2,0,1,32.16,793,153,N,0,PURCHASE,1,SF,1,0,1,0,Second,0,1,R,0,4.5,148000,66.66666667,0,147000,FL,0.01,0.02,,,,,,,,
5083,91190699,80,0,2,0,1,38.98,674,34,Y,1,PURCHASE,1,MH,0,0,1,0,Principal,0,0,R,0,5.125,128000,57.65765766,0,128000,WA,0.01,0.02,,,,,,,,
5083,91190700,70,0,2,0,1,46.65,651,11,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.875,213000,95.94594595,0,212000,SC,0.01,0.02,,,,,,,,
5083,91190701,75,0,1,1,0,34.34,804,164,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.5,195000,87.83783784,0,194000,CA,0.01,0.02,,,,,,,,
5083,91190702,80,0,1,1,0,42.9,651,11,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.875,184000,82.88288288,0,183000,OR,0.01,0.02,,,,,,,,
5083,91190703,80,0,1,1,0,45.95,806,166,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,104000,46.84684685,0,103000,NC,0.01,0.02,,,,,,,,
5083,91190704,80,0,2,0,1,33.1,795,155,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,3.99,445000,200.4504505,0.45045045,442000,CO,0.01,0.02,,,,,,,,
5083,91190705,72,0,1,1,0,32.42,814,174,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,165000,74.32432432,0,164000,CO,0.01,0.02,,,,,,,,
5083,91190706,80,0,2,0,1,29.37,783,143,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,4,438000,197.2972973,0,435000,CA,0.01,0.02,,,,,,,,
5083,91190707,80,0,1,1,0,48.52,689,49,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,263000,118.4684685,0,262000,UT,0.01,0.02,,,,,,,,
5083,91190708,80,0,1,1,0,37.09,778,138,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,180000,81.08108108,0,179000,TX,0.01,0.02,,,,,,,,
5083,91190709,80,0,1,1,0,22.58,629,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,5.25,249000,112.1621622,0,246000,CA,0.01,0.02,,,,,,,,
5083,91190710,65,0,2,0,1,49.06,743,103,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,273000,122.972973,0,271000,PA,0.01,0.02,,,,,,,,
5083,91190711,80,0,1,1,0,32.31,710,70,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.375,123000,55.40540541,0,122000,CT,0.01,0.02,,,,,,,,
5083,91190712,70,0,1,1,0,31.94,679,39,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.125,89000,40.09009009,0,88000,KY,0.01,0.02,,,,,,,,
5083,91190713,77,0,1,1,0,36.34,807,167,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.25,453000,204.0540541,4.054054054,451000,MI,0.01,0.02,,,,,,,,
5083,91190714,80,0,1,1,0,23.38,688,48,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,314000,141.4414414,0,312000,NC,0.01,0.02,,,,,,,,
5083,91190715,80,0,1,1,0,40.05,790,150,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,120000,54.05405405,0,120000,IL,0.01,0.02,,,,,,,,
5083,91190716,75,0,1,1,0,36.4,683,43,N,0,PURCHASE,1,SF,1,0,4,0,Investor,1,0,R,0,5.5,160000,72.07207207,0,159000,MI,0.01,0.02,,,,,,,,
5083,91190717,68,0,1,1,0,32.9,756,116,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,278000,125.2252252,0,276000,UT,0.01,0.02,,,,,,,,
5083,91190718,80,0,1,1,0,39.76,673,33,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,232000,104.5045045,0,230000,NJ,0.01,0.02,,,,,,,,
5083,91190719,79,0,1,1,0,49.99,702,62,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,217000,97.74774775,0,216000,TX,0.01,0.02,,,,,,,,
5083,91190720,75,0,2,0,1,43.96,785,145,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4.375,215000,96.84684685,0,211000,GA,0.01,0.02,,,,,,,,
5083,91190721,79,0,1,1,0,32.1,727,87,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.56,344000,154.954955,0,342000,TN,0.01,0.02,,,,,,,,
5083,91190722,76,0,1,1,0,29.63,775,135,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.125,77000,34.68468468,0,76000,NY,0.01,0.02,,,,,,,,
5083,91190723,80,0,2,0,1,17.92,773,133,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,144000,64.86486486,0,141000,PA,0.01,0.02,,,,,,,,
5083,91190724,75,0,1,1,0,46.21,769,129,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,5.125,52000,23.42342342,0,52000,AL,0.01,0.02,,,,,,,,
5083,91190725,62,0,2,0,1,47.06,697,57,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.625,260000,117.1171171,0,259000,CA,0.01,0.02,,,,,,,,
5083,91190726,80,0,2,0,1,41.89,721,81,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.375,428000,192.7927928,0,426000,CA,0.01,0.02,,,,,,,,
5083,91190727,74,0,1,1,0,23.57,796,156,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,3.875,329000,148.1981982,0,327000,MO,0.01,0.02,,,,,,,,
5083,91190728,80,0,1,1,0,40.78,664,24,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.875,583000,262.6126126,62.61261261,580000,CA,0.01,0.02,,,,,,,,
5083,91190729,61,0,2,0,1,36.2,775,135,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,176000,79.27927928,0,175000,SD,0.01,0.02,,,,,,,,
5083,91190730,80,0,1,1,0,41.56,750,110,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,111000,50,0,111000,WI,0.01,0.02,,,,,,,,
5083,91190731,64,0,2,0,1,28.87,731,91,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,273000,122.972973,0,271000,NV,0.01,0.02,,,,,,,,
5083,91190732,66,0,2,0,1,20.41,798,158,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,322000,145.045045,0,319000,WA,0.01,0.02,,,,,,,,
5083,91190733,80,0,1,1,0,47.07,735,95,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,166000,74.77477477,0,165000,FL,0.01,0.02,,,,,,,,
5083,91190734,77,0,2,0,1,13.54,764,124,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,4,387000,174.3243243,0,384000,MA,0.01,0.02,,,,,,,,
5083,91190735,79,0,2,0,1,43.41,711,71,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,255000,114.8648649,0,254000,FL,0.01,0.02,,,,,,,,
5083,91190736,64,0,1,1,0,49.91,814,174,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,181000,81.53153153,0,179000,TX,0.01,0.02,,,,,,,,
5083,91190737,75,0,2,0,1,37.64,778,138,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,435000,195.9459459,0,433000,CA,0.01,0.02,,,,,,,,
5083,91190738,80,0,2,0,1,32.51,804,164,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,206000,92.79279279,0,205000,TX,0.01,0.02,,,,,,,,
5083,91190739,80,0,1,1,0,42.67,788,148,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,3.875,203000,91.44144144,0,202000,FL,0.01,0.02,,,,,,,,
5083,91190740,80,0,1,1,0,37.23,699,59,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,5.375,58000,26.12612613,0,57000,AR,0.01,0.02,,,,,,,,
5083,91190741,73,0,1,1,0,48.11,709,69,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.625,345000,155.4054054,0,344000,NV,0.01,0.02,,,,,,,,
5083,91190742,80,0,1,1,0,25.93,785,145,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,278000,125.2252252,0,276000,TN,0.01,0.02,,,,,,,,
5083,91190743,80,0,1,1,0,35.33,696,56,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,R,0,4.5,150000,67.56756757,0,149000,FL,0.01,0.02,,,,,,,,
5083,91190744,80,0,1,1,0,14.26,642,2,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,5.375,104000,46.84684685,0,103000,FL,0.01,0.02,,,,,,,,
5083,91190745,65,0,1,1,0,37.86,682,42,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4,430000,193.6936937,0,426000,WA,0.01,0.02,,,,,,,,
5083,91190746,62,0,1,1,0,46.62,669,29,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,R,0,4.5,30000,13.51351351,0,30000,MI,0.01,0.02,,,,,,,,
5083,91190747,80,0,2,0,1,26.78,761,121,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4,333000,150,0,331000,VA,0.01,0.02,,,,,,,,
5083,91190748,80,0,1,1,0,42.35,811,171,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,C,1,3.75,380000,171.1711712,0,319537.07,FL,0.01,0.02,,,,,,,,
5083,91190749,75,0,2,0,1,43.87,777,137,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,3.875,333000,150,0,330000,ME,0.01,0.02,,,,,,,,
5083,91190750,66,0,2,0,1,41.56,694,54,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.99,150000,67.56756757,0,149000,OR,0.01,0.02,,,,,,,,
5083,91190751,80,0,1,1,0,48.93,786,146,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,314000,141.4414414,0,312000,IN,0.01,0.02,,,,,,,,
5083,91190752,68,0,2,0,1,38.92,809,169,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,220000,99.0990991,0,218000,AZ,0.01,0.02,,,,,,,,
5083,91190753,68,0,2,0,1,11.23,770,130,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.75,205000,92.34234234,0,203000,GA,0.01,0.02,,,,,,,,
5083,91190754,75,0,2,0,1,40.42,781,141,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.18,262000,118.018018,0,260000,NC,0.01,0.02,,,,,,,,
5083,91190755,80,0,2,0,1,48.6,803,163,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,402000,181.0810811,0,399000,PA,0.01,0.02,,,,,,,,
5083,91190756,62,0,2,0,1,40.83,793,153,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,3.99,278000,125.2252252,0,276000,MI,0.01,0.02,,,,,,,,
5083,91190757,71,0,1,1,0,47.14,667,27,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.875,165000,74.32432432,0,164000,FL,0.01,0.02,,,,,,,,
5083,91190758,80,0,2,0,1,38.59,714,74,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,181000,81.53153153,0,177549.99,TX,0.01,0.02,,,,,,,,
5083,91190759,73,0,1,1,0,48.66,722,82,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,400000,180.1801802,0,397000,NY,0.01,0.02,,,,,,,,
5083,91190760,80,0,1,1,0,24.66,750,110,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.875,98000,44.14414414,0,97000,IN,0.01,0.02,,,,,,,,
5083,91190761,80,0,1,1,0,23.24,791,151,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.58,288000,129.7297297,0,285000,IN,0.01,0.02,,,,,,,,
5083,91190762,80,0,1,1,0,35.94,694,54,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.625,194000,87.38738739,0,194000,ND,0.01,0.02,,,,,,,,
5083,91190763,66,0,1,1,0,34.03,631,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,5,160000,72.07207207,0,159000,CA,0.01,0.02,,,,,,,,
5083,91190764,67,0,1,1,0,49.27,702,62,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,209000,94.14414414,0,208000,MA,0.01,0.02,,,,,,,,
5083,91190765,80,0,2,0,1,42.39,764,124,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,108000,48.64864865,0,107000,WA,0.01,0.02,,,,,,,,
5083,91190766,73,0,2,0,1,46.21,777,137,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,4.25,265000,119.3693694,0,264000,IL,0.01,0.02,,,,,,,,
5083,91190767,70,0,2,0,1,32.44,751,111,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,C,1,4.625,199000,89.63963964,0,198000,CA,0.01,0.02,,,,,,,,
5083,91190768,73,0,1,1,0,30.74,786,146,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,229000,103.1531532,0,227000,MO,0.01,0.02,,,,,,,,
5083,91190769,80,0,1,1,0,34.95,743,103,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4,211000,95.04504505,0,210000,VA,0.01,0.02,,,,,,,,
5083,91190770,79,0,2,0,1,42.95,692,52,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.625,225000,101.3513514,0,224000,NV,0.01,0.02,,,,,,,,
5083,91190771,64,0,1,1,0,25.16,734,94,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,137000,61.71171171,0,135000,FL,0.01,0.02,,,,,,,,
5083,91190772,78,0,2,0,1,42.18,766,126,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,3.875,396000,178.3783784,0,392000,IL,0.01,0.02,,,,,,,,
5083,91190773,67,0,1,1,0,37.21,704,64,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5,235000,105.8558559,0,233000,MO,0.01,0.02,,,,,,,,
5083,91190774,75,0,2,0,1,29.31,808,168,N,0,PURCHASE,1,Condo,0,1,1,0,Second,0,1,C,1,3.875,258000,116.2162162,0,256000,GA,0.01,0.02,,,,,,,,
5083,91190775,63,0,1,1,0,47.37,737,97,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,257000,115.7657658,0,255000,CA,0.01,0.02,,,,,,,,
5083,91190776,77,0,2,0,1,29.32,716,76,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,R,0,4.18,401000,180.6306306,0,399000,DC,0.01,0.02,,,,,,,,
5083,91190777,80,0,2,0,1,13.85,809,169,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.625,188000,84.68468468,0,187000,IN,0.01,0.02,,,,,,,,
5083,91190778,80,0,1,1,0,35.17,791,151,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,B,0,4.875,30000,13.51351351,0,30000,OH,0.01,0.02,,,,,,,,
5083,91190779,80,0,2,0,1,18.67,797,157,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,264000,118.9189189,0,262000,TX,0.01,0.02,,,,,,,,
5083,91190780,73,0,2,0,1,44.45,794,154,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,232000,104.5045045,0,231000,OR,0.01,0.02,,,,,,,,
5083,91190781,68,0,2,0,1,32.73,749,109,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,550000,247.7477477,47.74774775,547000,VA,0.01,0.02,,,,,,,,
5083,91190782,75,0,1,1,0,38.8,797,157,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,225000,101.3513514,0,223000,TX,0.01,0.02,,,,,,,,
5083,91190783,69,0,1,1,0,37.11,766,126,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,R,0,4.5,119000,53.6036036,0,119000,AL,0.01,0.02,,,,,,,,
5083,91190784,80,0,1,1,0,49.98,688,48,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.875,224000,100.9009009,0,223000,MI,0.01,0.02,,,,,,,,
5083,91190785,73,0,1,1,0,30.39,772,132,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,3.75,260000,117.1171171,0,257000,VA,0.01,0.02,,,,,,,,
5083,91190786,80,0,1,1,0,34.04,781,141,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,144000,64.86486486,0,143000,AZ,0.01,0.02,,,,,,,,
5083,91190787,80,0,1,1,0,48.77,645,5,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,462000,208.1081081,8.108108108,458000,VA,0.01,0.02,,,,,,,,
5083,91190788,80,0,1,1,0,20.07,777,137,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.125,84000,37.83783784,0,83000,IN,0.01,0.02,,,,,,,,
5083,91190789,80,0,4,0,0,30.16,785,145,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.75,101000,45.4954955,0,100000,KS,0.01,0.02,,,,,,,,
5083,91190790,80,0,1,1,0,43.56,768,128,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.625,333000,150,0,331000,TX,0.01,0.02,,,,,,,,
5083,91190791,80,0,3,0,0,30.33,767,127,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.125,172000,77.47747748,0,171000,MD,0.01,0.02,,,,,,,,
5083,91190792,75,0,2,0,1,34.4,767,127,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,4.375,164000,73.87387387,0,163000,WI,0.01,0.02,,,,,,,,
5083,91190793,74,0,1,1,0,27.91,754,114,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,132000,59.45945946,0,131000,MO,0.01,0.02,,,,,,,,
5083,91190794,80,0,2,0,1,42.41,697,57,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5.125,408000,183.7837838,0,407000,CA,0.01,0.02,,,,,,,,
5083,91190795,65,0,2,0,1,40.68,788,148,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.5,250000,112.6126126,0,249000,CA,0.01,0.02,,,,,,,,
5083,91190796,72,0,1,1,0,40.17,667,27,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,5.25,174000,78.37837838,0,173000,AZ,0.01,0.02,,,,,,,,
5083,91190797,75,0,1,1,0,33.19,726,86,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.5,119000,53.6036036,0,119000,OH,0.01,0.02,,,,,,,,
5083,91190798,73,0,2,0,1,32.65,788,148,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,C,1,5,123000,55.40540541,0,123000,KS,0.01,0.02,,,,,,,,
5083,91190799,75,0,2,0,1,15.41,732,92,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,C,1,4.25,122000,54.95495495,0,121000,IA,0.01,0.02,,,,,,,,
5083,91190800,75,0,2,0,1,37.12,712,72,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.875,68000,30.63063063,0,67000,MI,0.01,0.02,,,,,,,,
5083,91190801,80,0,1,1,0,15.25,694,54,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.625,424000,190.990991,0,421000,MS,0.01,0.02,,,,,,,,
5083,91190802,80,0,3,0,0,24.21,661,21,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.75,192000,86.48648649,0,191000,UT,0.01,0.02,,,,,,,,
5083,91190803,75,0,1,1,0,48.08,815,175,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,C,1,4.75,89000,40.09009009,0,89000,MD,0.01,0.02,,,,,,,,
5083,91190804,80,0,2,0,1,40.74,797,157,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.125,400000,180.1801802,0,378000,VA,0.01,0.02,,,,,,,,
5083,91190805,75,0,1,1,0,38.27,719,79,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,C,1,4.75,69000,31.08108108,0,69000,MO,0.01,0.02,,,,,,,,
5083,91190806,79,0,2,0,1,49.79,801,161,Y,1,PURCHASE,1,SF,1,0,2,1,Principal,0,0,C,1,4.5,422000,190.0900901,0,420000,IL,0.01,0.02,,,,,,,,
5083,91190807,80,0,1,1,0,24.09,769,129,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,152000,68.46846847,0,151000,NC,0.01,0.02,,,,,,,,
5083,91190808,66,0,2,0,1,42.48,787,147,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.875,453000,204.0540541,4.054054054,450000,NC,0.01,0.02,,,,,,,,
5083,91190809,72,0,1,1,0,18.65,787,147,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.125,250000,112.6126126,0,248000,MI,0.01,0.02,,,,,,,,
5083,91190810,80,0,1,1,0,38.03,740,100,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.75,260000,117.1171171,0,258000,MN,0.01,0.02,,,,,,,,
5083,91190811,77,0,2,0,1,27.15,751,111,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,338000,152.2522523,0,336000,OR,0.01,0.02,,,,,,,,
5083,91190812,65,0,2,0,1,40.06,680,40,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,416000,187.3873874,0,414000,NY,0.01,0.02,,,,,,,,
5083,91190813,75,0,1,1,0,24.74,762,122,N,0,PURCHASE,1,SF,1,0,2,1,Investor,1,0,C,1,4.875,713000,321.1711712,121.1711712,707000,NJ,0.01,0.02,,,,,,,,
5083,91190814,80,0,2,0,1,19.65,787,147,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.125,368000,165.7657658,0,365000,NC,0.01,0.02,,,,,,,,
5083,91190815,79,0,2,0,1,41.91,792,152,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.125,424000,190.990991,0,422000,IL,0.01,0.02,,,,,,,,
5083,91190816,72,0,1,1,0,32.99,793,153,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,417000,187.8378378,0,414000,GA,0.01,0.02,,,,,,,,
5083,91190817,74,0,1,1,0,25.4,760,120,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4,110000,49.54954955,0,98000,OH,0.01,0.02,,,,,,,,
5083,91190818,80,0,1,1,0,36.52,679,39,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.625,40000,18.01801802,0,40000,IN,0.01,0.02,,,,,,,,
5083,91190819,74,0,2,0,1,20.89,813,173,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,166000,74.77477477,0,165000,WI,0.01,0.02,,,,,,,,
